age,pages,first_item_prize,gender,ReBuy,News_click,country,revenue
34.0,7.0,10.0,Fem,False,6.0,South Korea,160
43.0,4.0,15.5,Fem,False,9.0,South Korea,164
42.0,7.0,42.0,Fem,False,4.0,South Korea,164
40.0,6.0,44.0,Fem,False,2.0,South Korea,96
26.0,5.0,28.0,Fem,False,8.0,South Korea,231
50.0,3.0,10.0,Fem,True,6.0,South Korea,116
38.0,4.0,15.5,Masc,False,4.0,South Korea,228
35.0,5.0,102.0,Fem,False,1.0,South Korea,94
39.0,5.0,44.0,Fem,False,2.0,South Korea,137
30.0,7.0,57.0,Fem,False,5.0,South Korea,380
39.0,9.0,42.0,Fem,False,5.0,South Korea,138
46.0,6.0,22.0,Fem,True,9.0,South Korea,234
31.0,6.0,15.5,Fem,True,1.0,South Korea,104
35.0,10.0,44.0,Fem,False,4.0,South Korea,272
18.0,12.0,15.5,Fem,False,1.0,South Korea,67
35.0,10.0,10.0,Fem,False,3.0,South Korea,66
46.0,12.0,44.0,Fem,False,5.0,South Korea,218
25.0,4.0,42.0,Fem,True,4.0,South Korea,219
52.0,7.0,22.0,Fem,False,7.0,South Korea,188
38.0,5.0,22.0,Fem,True,5.0,South Korea,151
46.0,5.0,57.0,Masc,False,2.0,South Korea,72
46.0,9.0,22.0,Masc,False,7.0,South Korea,175
28.0,11.0,22.0,Masc,False,4.0,South Korea,191
26.0,11.0,10.0,Masc,True,9.0,South Korea,224
44.0,13.0,44.0,Fem,False,2.0,South Korea,96
40.0,4.0,10.0,Fem,False,3.0,South Korea,53
24.0,1.0,44.0,Fem,True,4.0,South Korea,246
41.0,5.0,15.5,Fem,True,2.0,South Korea,75
54.0,3.0,10.0,Fem,False,4.0,South Korea,96
45.0,5.0,42.0,Fem,True,5.0,South Korea,183
24.0,5.0,42.0,Fem,False,7.0,South Korea,318
48.0,4.0,44.0,Fem,True,5.0,South Korea,234
44.0,7.0,22.0,Fem,False,5.0,South Korea,120
33.0,6.0,57.0,Fem,False,4.0,South Korea,301
32.0,6.0,10.0,Fem,False,4.0,South Korea,99
44.0,6.0,44.0,Fem,True,2.0,South Korea,60
36.0,4.0,15.5,Masc,False,1.0,South Korea,90
47.0,2.0,42.0,Fem,False,8.0,South Korea,192
33.0,7.0,78.0,Fem,False,10.0,South Korea,288
31.0,8.0,15.5,Fem,False,1.0,South Korea,77
37.0,7.0,15.5,Fem,False,6.0,South Korea,213
37.0,4.0,78.0,Fem,False,9.0,South Korea,270
34.0,7.0,15.5,Fem,False,4.0,South Korea,124
29.0,6.0,102.0,Fem,False,2.0,South Korea,184
43.0,5.0,22.0,Fem,False,8.0,South Korea,177
35.0,3.0,57.0,Fem,True,6.0,South Korea,197
72.0,4.0,44.0,Fem,False,4.0,South Korea,170
38.0,5.0,102.0,Fem,False,1.0,South Korea,112
37.0,5.0,117.0,Fem,False,2.0,South Korea,164
28.0,7.0,15.5,Fem,False,5.0,South Korea,201
37.0,9.0,15.5,Masc,False,5.0,South Korea,151
43.0,6.0,15.5,Masc,True,9.0,South Korea,213
23.0,6.0,15.5,Masc,True,1.0,South Korea,55
46.0,10.0,42.0,Masc,False,4.0,South Korea,246
43.0,12.0,22.0,Fem,False,1.0,South Korea,107
29.0,10.0,22.0,Fem,False,3.0,South Korea,80
52.0,12.0,44.0,Fem,False,5.0,South Korea,308
39.0,4.0,57.0,Fem,True,4.0,South Korea,266
48.0,7.0,15.5,Fem,False,7.0,South Korea,143
35.0,5.0,102.0,Fem,True,5.0,South Korea,361
39.0,5.0,10.0,Fem,False,2.0,South Korea,73
30.0,9.0,15.5,Fem,False,7.0,South Korea,166
32.0,11.0,42.0,Fem,False,4.0,South Korea,142
31.0,11.0,44.0,Fem,True,9.0,South Korea,122
36.0,13.0,28.0,Fem,False,2.0,South Korea,88
36.0,4.0,10.0,Fem,False,3.0,South Korea,67
46.0,1.0,15.5,Masc,True,4.0,South Korea,170
39.0,5.0,102.0,Fem,True,2.0,South Korea,102
35.0,3.0,44.0,Fem,False,4.0,South Korea,97
36.0,5.0,57.0,Fem,True,5.0,South Korea,334
37.0,5.0,42.0,Fem,False,7.0,South Korea,252
38.0,4.0,22.0,Fem,True,5.0,South Korea,113
33.0,7.0,15.5,Fem,False,5.0,South Korea,221
40.0,6.0,44.0,Fem,False,4.0,South Korea,168
36.0,6.0,15.5,Fem,False,4.0,South Korea,176
40.0,6.0,10.0,Fem,True,2.0,South Korea,66
48.0,4.0,44.0,Fem,False,1.0,South Korea,99
33.0,2.0,42.0,Fem,False,8.0,South Korea,168
28.0,7.0,22.0,Fem,False,10.0,South Korea,181
38.0,8.0,22.0,Fem,False,1.0,South Korea,68
60.0,7.0,57.0,Masc,False,6.0,South Korea,299
37.0,4.0,22.0,Masc,False,9.0,South Korea,171
38.0,7.0,22.0,Masc,False,4.0,South Korea,271
26.0,6.0,10.0,Masc,False,2.0,South Korea,115
22.0,5.0,44.0,Fem,False,8.0,South Korea,166
39.0,3.0,10.0,Fem,True,6.0,South Korea,222
31.0,4.0,44.0,Fem,False,4.0,South Korea,281
34.0,5.0,15.5,Fem,False,1.0,South Korea,53
37.0,5.0,10.0,Fem,False,2.0,South Korea,70
35.0,7.0,42.0,Fem,False,5.0,South Korea,143
49.0,9.0,42.0,Fem,False,5.0,South Korea,308
30.0,6.0,44.0,Fem,True,9.0,South Korea,242
27.0,6.0,22.0,Fem,True,1.0,South Korea,114
39.0,10.0,57.0,Fem,False,4.0,South Korea,110
41.0,12.0,10.0,Fem,False,1.0,South Korea,69
34.0,10.0,44.0,Fem,False,3.0,South Korea,117
46.0,12.0,15.5,Masc,False,5.0,South Korea,100
42.0,4.0,42.0,Fem,True,4.0,South Korea,354
35.0,7.0,78.0,Fem,False,7.0,South Korea,331
49.0,5.0,15.5,Fem,True,5.0,South Korea,177
53.0,5.0,15.5,Fem,False,2.0,South Korea,113
41.0,9.0,78.0,Fem,False,7.0,South Korea,240
38.0,11.0,15.5,Fem,False,4.0,South Korea,59
34.0,11.0,102.0,Fem,True,9.0,South Korea,440
50.0,13.0,22.0,Fem,False,2.0,South Korea,43
46.0,4.0,57.0,Fem,False,3.0,South Korea,138
34.0,1.0,44.0,Fem,True,4.0,South Korea,146
30.0,5.0,102.0,Fem,True,2.0,South Korea,195
21.0,3.0,117.0,Fem,False,4.0,South Korea,157
24.0,5.0,15.5,Fem,True,5.0,South Korea,132
41.0,5.0,15.5,Masc,False,7.0,South Korea,119
38.0,4.0,15.5,Masc,True,5.0,South Korea,242
29.0,7.0,15.5,Masc,False,5.0,South Korea,115
32.0,6.0,42.0,Masc,False,4.0,South Korea,243
52.0,6.0,22.0,Fem,False,4.0,South Korea,211
26.0,6.0,22.0,Fem,True,2.0,South Korea,101
49.0,4.0,44.0,Fem,False,1.0,South Korea,72
46.0,2.0,57.0,Fem,False,8.0,South Korea,259
30.0,7.0,15.5,Fem,False,10.0,South Korea,58
44.0,8.0,102.0,Fem,False,1.0,South Korea,154
22.0,7.0,10.0,Fem,False,6.0,South Korea,101
52.0,4.0,15.5,Fem,False,9.0,South Korea,138
77.0,7.0,42.0,Fem,False,4.0,South Korea,313
28.0,6.0,44.0,Fem,False,2.0,South Korea,120
40.0,5.0,28.0,Fem,False,8.0,South Korea,186
49.0,3.0,10.0,Fem,True,6.0,South Korea,244
47.0,4.0,15.5,Masc,False,4.0,South Korea,221
38.0,5.0,102.0,Fem,False,1.0,South Korea,126
40.0,5.0,44.0,Fem,False,2.0,South Korea,71
41.0,7.0,57.0,Fem,False,5.0,South Korea,126
36.0,9.0,42.0,Fem,False,5.0,South Korea,123
56.0,6.0,22.0,Fem,True,9.0,South Korea,402
28.0,6.0,15.5,Fem,True,1.0,South Korea,131
49.0,10.0,44.0,Fem,False,4.0,South Korea,260
22.0,12.0,15.5,Fem,False,1.0,South Korea,87
33.0,10.0,10.0,Fem,False,3.0,South Korea,37
56.0,12.0,44.0,Fem,False,5.0,South Korea,157
33.0,4.0,42.0,Fem,True,4.0,South Korea,246
45.0,7.0,22.0,Fem,False,7.0,South Korea,154
23.0,5.0,22.0,Fem,True,5.0,South Korea,157
24.0,5.0,57.0,Masc,False,2.0,South Korea,113
25.0,9.0,22.0,Masc,False,7.0,South Korea,204
24.0,11.0,22.0,Masc,False,4.0,South Korea,173
38.0,11.0,10.0,Masc,True,9.0,South Korea,266
44.0,13.0,44.0,Fem,False,2.0,South Korea,146
34.0,4.0,10.0,Fem,False,3.0,South Korea,56
36.0,1.0,44.0,Fem,True,4.0,South Korea,243
36.0,5.0,15.5,Fem,True,2.0,South Korea,106
37.0,3.0,10.0,Fem,False,4.0,South Korea,140
44.0,5.0,42.0,Fem,True,5.0,South Korea,306
41.0,5.0,42.0,Fem,False,7.0,South Korea,244
32.0,4.0,44.0,Fem,True,5.0,South Korea,285
34.0,7.0,22.0,Fem,False,5.0,South Korea,186
30.0,6.0,57.0,Fem,False,4.0,South Korea,297
42.0,6.0,10.0,Fem,False,4.0,South Korea,189
31.0,6.0,44.0,Fem,True,2.0,South Korea,130
41.0,4.0,15.5,Masc,False,1.0,South Korea,88
45.0,2.0,42.0,Fem,False,8.0,South Korea,182
36.0,7.0,78.0,Fem,False,10.0,South Korea,183
44.0,8.0,15.5,Fem,False,1.0,South Korea,15
46.0,7.0,15.5,Fem,False,6.0,South Korea,146
39.0,4.0,78.0,Fem,False,9.0,South Korea,119
44.0,7.0,15.5,Fem,False,4.0,South Korea,236
33.0,4.0,102.0,Fem,False,8.0,Colombia,310
47.0,6.0,102.0,Masc,True,2.0,Colombia,113
35.0,3.0,28.0,Fem,False,6.0,Colombia,76
36.0,3.0,42.0,Masc,False,5.0,Colombia,182
36.0,5.0,102.0,Masc,False,4.0,Colombia,217
29.0,7.0,78.0,Fem,True,7.0,Colombia,220
32.0,5.0,117.0,Fem,False,4.0,Colombia,257
33.0,7.0,15.5,Fem,False,9.0,Colombia,73
31.0,6.0,10.0,Fem,False,4.0,Colombia,76
43.0,9.0,10.0,Masc,False,5.0,Colombia,126
36.0,3.0,15.5,Fem,False,3.0,Colombia,42
38.0,2.0,22.0,Fem,False,4.0,Colombia,82
74.0,5.0,102.0,Fem,False,6.0,Colombia,193
27.0,7.0,22.0,Masc,False,3.0,Colombia,69
45.0,1.0,117.0,Masc,False,10.0,Colombia,226
35.0,13.0,22.0,Masc,False,6.0,Colombia,70
37.0,8.0,10.0,Fem,False,5.0,Colombia,125
38.0,1.0,117.0,Fem,False,6.0,Colombia,256
32.0,5.0,44.0,Masc,False,7.0,Colombia,137
30.0,7.0,44.0,Fem,True,7.0,Colombia,100
39.0,6.0,44.0,Fem,False,4.0,Colombia,14
28.0,7.0,15.5,Fem,True,6.0,Colombia,87
41.0,6.0,22.0,Masc,False,7.0,Colombia,61
41.0,1.0,44.0,Fem,False,3.0,Colombia,69
31.0,7.0,28.0,Fem,False,3.0,Colombia,42
27.0,14.0,22.0,Fem,False,3.0,Colombia,35
33.0,6.0,22.0,Masc,False,3.0,Colombia,47
41.0,6.0,15.5,Masc,False,5.0,Colombia,133
30.0,4.0,22.0,Masc,False,6.0,Colombia,111
23.0,7.0,42.0,Masc,True,4.0,Colombia,204
32.0,5.0,10.0,Fem,True,8.0,Colombia,122
40.0,10.0,44.0,Masc,False,2.0,Colombia,38
37.0,1.0,10.0,Fem,True,1.0,Colombia,32
27.0,3.0,44.0,Masc,False,6.0,Colombia,110
27.0,9.0,57.0,Masc,False,4.0,Colombia,144
46.0,4.0,10.0,Fem,True,5.0,Colombia,116
44.0,7.0,28.0,Fem,True,1.0,Colombia,51
43.0,7.0,102.0,Fem,True,3.0,Colombia,26
48.0,7.0,15.5,Fem,True,4.0,Colombia,96
67.0,4.0,15.5,Masc,False,7.0,Colombia,116
34.0,4.0,57.0,Fem,False,8.0,Colombia,122
37.0,6.0,15.5,Fem,True,2.0,Colombia,59
51.0,3.0,102.0,Fem,False,6.0,Colombia,273
29.0,3.0,44.0,Masc,False,5.0,Colombia,128
30.0,5.0,44.0,Masc,False,4.0,Colombia,117
45.0,7.0,44.0,Masc,True,7.0,Colombia,196
49.0,5.0,57.0,Fem,False,4.0,Colombia,147
31.0,7.0,28.0,Fem,False,9.0,Colombia,140
40.0,6.0,10.0,Masc,False,4.0,Colombia,116
31.0,9.0,44.0,Fem,False,5.0,Colombia,211
36.0,3.0,44.0,Fem,False,3.0,Colombia,64
26.0,2.0,102.0,Fem,False,4.0,Colombia,248
39.0,5.0,102.0,Masc,False,6.0,Colombia,293
74.0,7.0,42.0,Fem,False,3.0,Colombia,53
39.0,1.0,10.0,Fem,False,10.0,Colombia,71
42.0,13.0,22.0,Fem,False,6.0,Colombia,89
27.0,8.0,22.0,Masc,False,5.0,Colombia,134
47.0,1.0,15.5,Masc,False,6.0,Colombia,169
53.0,5.0,44.0,Masc,False,7.0,Colombia,137
33.0,7.0,44.0,Masc,True,7.0,Colombia,116
45.0,6.0,102.0,Fem,False,4.0,Colombia,189
26.0,7.0,102.0,Masc,True,6.0,Colombia,245
21.0,6.0,28.0,Fem,False,7.0,Colombia,132
43.0,1.0,42.0,Masc,False,3.0,Colombia,40
29.0,7.0,102.0,Masc,False,3.0,Colombia,133
27.0,14.0,78.0,Fem,False,3.0,Colombia,85
40.0,6.0,117.0,Fem,False,3.0,Colombia,115
34.0,6.0,15.5,Fem,False,5.0,Colombia,101
37.0,4.0,10.0,Fem,False,6.0,Colombia,136
43.0,7.0,10.0,Masc,True,4.0,Colombia,50
50.0,5.0,15.5,Fem,True,8.0,Colombia,149
26.0,10.0,22.0,Fem,False,2.0,Colombia,39
78.0,1.0,102.0,Fem,True,1.0,Colombia,101
43.0,3.0,22.0,Masc,False,6.0,Colombia,121
46.0,9.0,117.0,Masc,False,4.0,Colombia,256
32.0,4.0,22.0,Masc,True,5.0,Colombia,123
41.0,7.0,10.0,Fem,True,1.0,Colombia,21
27.0,7.0,117.0,Fem,True,3.0,Colombia,84
34.0,7.0,44.0,Masc,True,4.0,Colombia,181
39.0,4.0,44.0,Fem,False,7.0,Colombia,113
39.0,4.0,44.0,Fem,False,8.0,Colombia,119
33.0,6.0,15.5,Fem,True,2.0,Colombia,71
38.0,3.0,22.0,Masc,False,6.0,Colombia,59
38.0,3.0,44.0,Fem,False,5.0,Colombia,133
39.0,5.0,28.0,Fem,False,4.0,Colombia,71
39.0,7.0,22.0,Fem,True,7.0,Colombia,99
40.0,5.0,22.0,Masc,False,4.0,Colombia,72
40.0,7.0,15.5,Masc,False,9.0,Colombia,117
49.0,6.0,22.0,Masc,False,4.0,Colombia,53
29.0,9.0,42.0,Masc,False,5.0,Colombia,63
45.0,3.0,10.0,Fem,False,3.0,Colombia,49
29.0,2.0,44.0,Masc,False,4.0,Colombia,160
25.0,5.0,10.0,Fem,False,6.0,Colombia,104
77.0,7.0,44.0,Masc,False,3.0,Colombia,69
34.0,1.0,57.0,Masc,False,10.0,Colombia,195
28.0,13.0,10.0,Fem,False,6.0,Colombia,48
38.0,8.0,28.0,Fem,False,5.0,Colombia,94
28.0,1.0,102.0,Fem,False,6.0,Colombia,246
40.0,5.0,15.5,Fem,False,7.0,Colombia,90
33.0,7.0,15.5,Masc,True,7.0,Colombia,128
36.0,6.0,57.0,Fem,False,4.0,Colombia,79
34.0,7.0,15.5,Fem,True,6.0,Colombia,87
40.0,6.0,102.0,Fem,False,7.0,Colombia,212
50.0,1.0,44.0,Masc,False,3.0,Colombia,62
36.0,7.0,44.0,Masc,False,3.0,Colombia,39
46.0,14.0,44.0,Masc,False,3.0,Colombia,45
37.0,6.0,57.0,Fem,False,3.0,Colombia,52
36.0,6.0,28.0,Fem,False,5.0,Colombia,135
20.0,4.0,10.0,Masc,False,6.0,Colombia,80
34.0,7.0,44.0,Fem,True,4.0,Colombia,135
45.0,5.0,44.0,Fem,True,8.0,Colombia,84
50.0,10.0,102.0,Fem,False,2.0,Colombia,74
56.0,1.0,102.0,Masc,True,1.0,Colombia,98
41.0,3.0,42.0,Fem,False,6.0,Colombia,79
33.0,9.0,10.0,Fem,False,4.0,Colombia,71
35.0,4.0,22.0,Fem,True,5.0,Colombia,106
48.0,7.0,22.0,Masc,True,1.0,Colombia,51
38.0,7.0,15.5,Masc,True,3.0,Colombia,33
20.0,7.0,44.0,Masc,True,4.0,Colombia,124
34.0,4.0,44.0,Masc,False,7.0,Colombia,106
79.0,4.0,102.0,Fem,False,8.0,Colombia,192
40.0,6.0,102.0,Masc,True,2.0,Colombia,97
35.0,3.0,28.0,Fem,False,6.0,Colombia,158
18.0,3.0,42.0,Masc,False,5.0,Colombia,121
39.0,5.0,102.0,Masc,False,4.0,Colombia,200
42.0,7.0,78.0,Fem,True,7.0,Colombia,126
46.0,5.0,117.0,Fem,False,4.0,Colombia,154
39.0,7.0,15.5,Fem,False,9.0,Colombia,113
34.0,6.0,10.0,Fem,False,4.0,Colombia,89
26.0,9.0,10.0,Masc,False,5.0,Colombia,82
36.0,3.0,15.5,Fem,False,3.0,Colombia,54
31.0,2.0,22.0,Fem,False,4.0,Colombia,94
28.0,5.0,102.0,Fem,False,6.0,Colombia,228
40.0,7.0,22.0,Masc,False,3.0,Colombia,37
45.0,1.0,117.0,Masc,False,10.0,Colombia,289
50.0,13.0,22.0,Masc,False,6.0,Colombia,166
28.0,8.0,10.0,Fem,False,5.0,Colombia,46
42.0,1.0,117.0,Fem,False,6.0,Colombia,142
46.0,5.0,44.0,Masc,False,7.0,Colombia,91
42.0,7.0,44.0,Fem,True,7.0,Colombia,140
30.0,6.0,44.0,Fem,False,4.0,Colombia,182
49.0,7.0,15.5,Fem,True,6.0,Colombia,152
28.0,6.0,22.0,Masc,False,7.0,Colombia,139
45.0,1.0,44.0,Fem,False,3.0,Colombia,44
37.0,7.0,28.0,Fem,False,3.0,Colombia,60
38.0,14.0,22.0,Fem,False,3.0,Colombia,27
34.0,6.0,22.0,Masc,False,3.0,Colombia,41
28.0,6.0,15.5,Masc,False,5.0,Colombia,79
28.0,4.0,22.0,Masc,False,6.0,Colombia,125
35.0,7.0,42.0,Masc,True,4.0,Colombia,181
43.0,5.0,10.0,Fem,True,8.0,Colombia,71
51.0,10.0,44.0,Masc,False,2.0,Colombia,47
32.0,1.0,10.0,Fem,True,1.0,Colombia,34
29.0,3.0,44.0,Masc,False,6.0,Colombia,164
44.0,9.0,57.0,Masc,False,4.0,Colombia,135
18.0,4.0,10.0,Fem,True,5.0,Colombia,73
43.0,7.0,28.0,Fem,True,1.0,Colombia,39
37.0,7.0,102.0,Fem,True,3.0,Colombia,133
20.0,7.0,15.5,Fem,True,4.0,Colombia,36
35.0,4.0,15.5,Masc,False,7.0,Colombia,104
40.0,4.0,57.0,Fem,False,8.0,Colombia,101
38.0,6.0,15.5,Fem,True,2.0,Colombia,70
77.0,3.0,102.0,Fem,False,6.0,Colombia,277
33.0,3.0,44.0,Masc,False,5.0,Colombia,109
48.0,5.0,44.0,Masc,False,4.0,Colombia,169
43.0,7.0,44.0,Masc,True,7.0,Colombia,300
33.0,5.0,57.0,Fem,False,4.0,Colombia,151
40.0,7.0,28.0,Fem,False,9.0,Colombia,114
42.0,6.0,10.0,Masc,False,4.0,Colombia,56
73.0,9.0,44.0,Fem,False,5.0,Colombia,115
40.0,3.0,44.0,Fem,False,3.0,Colombia,56
49.0,2.0,102.0,Fem,False,4.0,Colombia,234
32.0,5.0,102.0,Masc,False,6.0,Colombia,166
32.0,7.0,42.0,Fem,False,3.0,Colombia,24
29.0,1.0,10.0,Fem,False,10.0,Colombia,68
36.0,13.0,22.0,Fem,False,6.0,Colombia,104
44.0,8.0,22.0,Masc,False,5.0,Colombia,112
43.0,1.0,15.5,Masc,False,6.0,Colombia,147
27.0,5.0,44.0,Masc,False,7.0,Colombia,116
67.0,7.0,44.0,Masc,True,7.0,Colombia,199
48.0,6.0,102.0,Fem,False,4.0,Colombia,237
47.0,7.0,102.0,Masc,True,6.0,Colombia,447
33.0,6.0,28.0,Fem,False,7.0,Colombia,101
36.0,1.0,42.0,Masc,False,3.0,Colombia,60
30.0,7.0,102.0,Masc,False,3.0,Colombia,113
47.0,14.0,78.0,Fem,False,3.0,Colombia,68
37.0,6.0,117.0,Fem,False,3.0,Colombia,112
27.0,6.0,15.5,Fem,False,5.0,Colombia,114
28.0,4.0,10.0,Fem,False,6.0,Colombia,89
35.0,7.0,10.0,Masc,True,4.0,Colombia,46
47.0,5.0,15.5,Fem,True,8.0,Colombia,81
25.0,10.0,22.0,Fem,False,2.0,Colombia,33
36.0,1.0,102.0,Fem,True,1.0,Colombia,94
41.0,3.0,22.0,Masc,False,6.0,Colombia,146
42.0,9.0,117.0,Masc,False,4.0,Colombia,150
41.0,4.0,22.0,Masc,True,5.0,Colombia,169
28.0,7.0,10.0,Fem,True,1.0,Colombia,60
40.0,7.0,117.0,Fem,True,3.0,Colombia,116
42.0,7.0,44.0,Masc,True,4.0,Colombia,107
34.0,4.0,44.0,Fem,False,7.0,Colombia,147
38.0,5.0,78.0,Masc,True,10.0,Spain,129
19.0,6.0,78.0,Fem,False,4.0,Spain,261
44.0,4.0,44.0,Fem,True,7.0,Spain,279
32.0,6.0,57.0,Masc,False,6.0,Spain,297
31.0,7.0,44.0,Fem,False,4.0,Spain,118
26.0,7.0,42.0,Masc,False,6.0,Spain,193
43.0,3.0,28.0,Fem,True,4.0,Spain,221
23.0,3.0,22.0,Fem,True,1.0,Spain,37
30.0,11.0,28.0,Fem,False,4.0,Spain,85
48.0,6.0,22.0,Fem,True,4.0,Spain,283
48.0,4.0,28.0,Masc,False,3.0,Spain,79
37.0,5.0,102.0,Masc,False,4.0,Spain,296
42.0,5.0,44.0,Fem,False,4.0,Spain,249
43.0,6.0,28.0,Fem,False,4.0,Spain,287
50.0,4.0,44.0,Masc,False,3.0,Spain,122
48.0,3.0,44.0,Fem,True,4.0,Spain,261
34.0,5.0,44.0,Fem,False,3.0,Spain,76
21.0,12.0,57.0,Fem,False,4.0,Spain,316
37.0,7.0,57.0,Fem,True,3.0,Spain,66
36.0,4.0,44.0,Fem,False,3.0,Spain,89
35.0,5.0,57.0,Masc,True,9.0,Spain,240
40.0,12.0,44.0,Fem,False,7.0,Spain,139
42.0,5.0,22.0,Fem,False,0.0,Spain,61
40.0,3.0,22.0,Fem,True,5.0,Spain,161
44.0,5.0,15.5,Fem,False,6.0,Spain,160
30.0,4.0,22.0,Fem,True,1.0,Spain,94
49.0,4.0,10.0,Fem,False,2.0,Spain,87
47.0,6.0,15.5,Fem,True,4.0,Spain,243
39.0,3.0,102.0,Fem,False,2.0,Spain,115
35.0,4.0,15.5,Fem,True,3.0,Spain,45
35.0,3.0,102.0,Masc,False,6.0,Spain,119
38.0,7.0,15.5,Fem,False,4.0,Spain,68
50.0,6.0,102.0,Fem,True,4.0,Spain,274
34.0,12.0,102.0,Masc,True,3.0,Spain,220
47.0,6.0,15.5,Fem,True,3.0,Spain,19
41.0,8.0,42.0,Masc,False,3.0,Spain,63
46.0,4.0,44.0,Fem,False,5.0,Spain,209
51.0,9.0,57.0,Fem,True,6.0,Spain,83
37.0,6.0,22.0,Fem,False,2.0,Spain,101
41.0,3.0,44.0,Fem,False,1.0,Spain,103
38.0,5.0,44.0,Masc,True,10.0,Spain,225
39.0,6.0,44.0,Masc,False,4.0,Spain,157
47.0,4.0,57.0,Fem,True,7.0,Spain,296
28.0,6.0,28.0,Fem,False,6.0,Spain,284
45.0,7.0,22.0,Masc,False,4.0,Spain,180
39.0,7.0,15.5,Fem,False,6.0,Spain,146
25.0,3.0,42.0,Fem,True,4.0,Spain,232
26.0,3.0,10.0,Fem,True,1.0,Spain,70
32.0,11.0,44.0,Fem,False,4.0,Spain,170
47.0,6.0,22.0,Fem,True,4.0,Spain,244
49.0,4.0,44.0,Masc,False,3.0,Spain,81
32.0,5.0,15.5,Fem,False,4.0,Spain,171
41.0,5.0,28.0,Fem,False,4.0,Spain,275
36.0,6.0,44.0,Fem,False,4.0,Spain,164
44.0,4.0,44.0,Fem,False,3.0,Spain,58
61.0,3.0,102.0,Fem,True,4.0,Spain,498
21.0,5.0,44.0,Fem,False,3.0,Spain,69
23.0,12.0,22.0,Fem,False,4.0,Spain,119
22.0,7.0,22.0,Fem,True,3.0,Spain,66
23.0,4.0,28.0,Fem,False,3.0,Spain,85
44.0,5.0,78.0,Masc,True,9.0,Spain,252
29.0,12.0,78.0,Fem,False,7.0,Spain,142
38.0,5.0,44.0,Fem,False,0.0,Spain,96
50.0,3.0,57.0,Masc,True,5.0,Spain,400
40.0,5.0,44.0,Fem,False,6.0,Spain,279
24.0,4.0,42.0,Masc,True,1.0,Spain,94
33.0,4.0,28.0,Fem,False,2.0,Spain,61
23.0,6.0,22.0,Fem,True,4.0,Spain,281
34.0,3.0,28.0,Fem,False,2.0,Spain,39
35.0,4.0,22.0,Fem,True,3.0,Spain,94
28.0,3.0,28.0,Masc,False,6.0,Spain,164
21.0,7.0,102.0,Masc,False,4.0,Spain,289
36.0,6.0,44.0,Fem,True,4.0,Spain,284
40.0,12.0,28.0,Fem,True,3.0,Spain,72
29.0,6.0,44.0,Masc,True,3.0,Spain,152
33.0,8.0,44.0,Fem,False,3.0,Spain,124
37.0,4.0,44.0,Fem,False,5.0,Spain,111
42.0,9.0,57.0,Fem,True,6.0,Spain,269
43.0,6.0,57.0,Fem,False,2.0,Spain,115
39.0,3.0,44.0,Fem,False,1.0,Spain,71
32.0,5.0,57.0,Masc,True,10.0,Spain,191
32.0,6.0,44.0,Fem,False,4.0,Spain,205
34.0,4.0,22.0,Fem,True,7.0,Spain,218
28.0,6.0,22.0,Fem,False,6.0,Spain,206
32.0,7.0,15.5,Fem,False,4.0,Spain,182
35.0,7.0,22.0,Fem,False,6.0,Spain,191
45.0,3.0,10.0,Fem,True,4.0,Spain,115
28.0,3.0,15.5,Fem,True,1.0,Spain,93
39.0,11.0,102.0,Fem,False,4.0,Spain,102
28.0,6.0,15.5,Fem,True,4.0,Spain,225
41.0,4.0,102.0,Masc,False,3.0,Spain,152
33.0,5.0,15.5,Fem,False,4.0,Spain,97
46.0,5.0,102.0,Fem,False,4.0,Spain,348
55.0,6.0,102.0,Masc,False,4.0,Spain,449
47.0,4.0,15.5,Fem,False,3.0,Spain,51
28.0,3.0,42.0,Masc,True,4.0,Spain,263
37.0,5.0,44.0,Fem,False,3.0,Spain,130
38.0,12.0,57.0,Fem,False,4.0,Spain,168
30.0,7.0,22.0,Fem,True,3.0,Spain,121
74.0,4.0,44.0,Fem,False,3.0,Spain,138
38.0,5.0,44.0,Masc,True,9.0,Spain,258
24.0,12.0,44.0,Masc,False,7.0,Spain,123
45.0,5.0,57.0,Fem,False,0.0,Spain,79
39.0,3.0,28.0,Fem,True,5.0,Spain,195
48.0,5.0,22.0,Masc,False,6.0,Spain,118
32.0,4.0,15.5,Fem,True,1.0,Spain,100
36.0,4.0,42.0,Fem,False,2.0,Spain,72
34.0,6.0,10.0,Fem,True,4.0,Spain,294
32.0,3.0,44.0,Fem,False,2.0,Spain,87
32.0,4.0,22.0,Fem,True,3.0,Spain,36
41.0,3.0,44.0,Masc,False,6.0,Spain,145
29.0,7.0,15.5,Fem,False,4.0,Spain,145
39.0,6.0,28.0,Fem,True,4.0,Spain,194
34.0,12.0,44.0,Fem,True,3.0,Spain,120
44.0,6.0,44.0,Fem,True,3.0,Spain,100
35.0,8.0,102.0,Fem,False,3.0,Spain,122
53.0,4.0,44.0,Fem,False,5.0,Spain,118
31.0,9.0,22.0,Fem,True,6.0,Spain,322
43.0,6.0,22.0,Fem,False,2.0,Spain,78
75.0,3.0,28.0,Fem,False,1.0,Spain,111
41.0,5.0,78.0,Masc,True,10.0,Spain,260
51.0,6.0,78.0,Fem,False,4.0,Spain,295
